,Var1,Var2,Freq
42014,Heading.minus.coast,s1720mm,-0.530072836
42014,m.to.land.in.300dir,s1720mm,0.874370436
42014,Total.degrees.opening,s1720mm,-0.696874931
42014,Slope.average,s1720mm,0.830548742
42014,Slope.min,s1720mm,0.908562491
42014,Slope.Max,s1720mm,0.608053025
42014,Coastline.angle,s1720mm,-0.990467931
42014,Coastline.regional,s1720mm,-0.947238837
42014,Females.All,ALL,0.879516673
42014,Males.All,ALL,0.848882506
42014,No.Sex.All,ALL,0.990490399
42014,cemented.rock.1m2.10cm2,ALL,-0.926637821
42014,rocky.bench,ALL,0.721561403
42014,recruits3mm,ALL,0.943042177
42014,s35mm,ALL,0.891733628
42014,s57mm,ALL,0.753641141
42014,s810mm,ALL,0.829288366
42014,s1416mm,ALL,-0.691134379
42014,s1720mm,ALL,-0.822086084
42014,s1to3mmcombined,ALL,0.712496803
42014,Proprecruits3mm,ALL,0.776308341
42014,Props35mm,ALL,0.640168916
42014,Props810mm,ALL,-0.921350367
42014,Props1113mm,ALL,-0.744555584
42014,Props1416mm,ALL,-0.828826782
42014,Props1720mm,ALL,-0.858010432
42014,Size.2,ALL,-0.485329172
42014,Size.of.opening,ALL,0.692839059
42014,Heading,ALL,-0.829760327
42014,Heading.N,ALL,-0.566256135
42014,Heading.S,ALL,-0.96510224
42014,Heading.minus.coast,ALL,0.773225601
42014,m.to.land.in.300dir,ALL,-0.71927369
42014,Total.degrees.opening,ALL,0.702713015
42014,Slope.average,ALL,-0.947731883
42014,Slope.min,ALL,-0.926947352
42014,Slope.Max,ALL,-0.923842413
42014,Coastline.angle,ALL,0.815104545
42014,Coastline.regional,ALL,0.853403501
42014,No.Sex.All,s1to3mmcombined,0.785482953
42014,X.10cm2..course.sand,s1to3mmcombined,0.648353655
42014,cemented.rock.1m2.10cm2,s1to3mmcombined,-0.55056361
42014,bare.cobble...2cm.,s1to3mmcombined,0.611965826
42014,recruits3mm,s1to3mmcombined,0.488382611
42014,s35mm,s1to3mmcombined,0.862703679
42014,s57mm,s1to3mmcombined,0.639055615
42014,s810mm,s1to3mmcombined,0.470587204
42014,s1416mm,s1to3mmcombined,-0.924623215
42014,s1720mm,s1to3mmcombined,-0.945345741
42014,ALL,s1to3mmcombined,0.712496803
42014,Proprecruits3mm,s1to3mmcombined,0.505664562
42014,Props35mm,s1to3mmcombined,0.994872921
42014,Props57mm,s1to3mmcombined,0.419543843
42014,Props810mm,s1to3mmcombined,-0.919465176
42014,Props1113mm,s1to3mmcombined,-0.816668215
42014,Props1416mm,s1to3mmcombined,-0.975926863
42014,Props1720mm,s1to3mmcombined,-0.970954389
42014,CobbleCourseSand,s1to3mmcombined,0.631791837
42014,Size.2,s1to3mmcombined,-0.574060741
42014,Surfzone.size..m.,s1to3mmcombined,0.644827519
42014,Heading,s1to3mmcombined,-0.73249475
42014,Heading.N,s1to3mmcombined,-0.73085762
42014,Heading.S,s1to3mmcombined,-0.837617939
42014,Heading.minus.coast,s1to3mmcombined,0.61914536
42014,m.to.land.in.300dir,s1to3mmcombined,-0.974810939
42014,percentage.of.MWD.within.range.2014,s1to3mmcombined,-0.554390009
42014,percent.in.range.2013,s1to3mmcombined,-0.554390006
42014,Total.degrees.opening,s1to3mmcombined,0.425054167
42014,Slope.average,s1to3mmcombined,-0.825844362
42014,Slope.min,s1to3mmcombined,-0.906443783
42014,Slope.Max,s1to3mmcombined,-0.574399472
42014,Coastline.angle,s1to3mmcombined,0.978263633
42014,Coastline.regional,s1to3mmcombined,0.969960326
42014,Females.All,Proprecruits3mm,0.576110711
42014,Males.All,Proprecruits3mm,0.476133166
42014,No.Sex.All,Proprecruits3mm,0.809812623
42014,Ovigerous,Proprecruits3mm,0.646061151
42014,X50cm2.10cm2,Proprecruits3mm,0.557639737
42014,cemented.rock.1m2.10cm2,Proprecruits3mm,-0.515632808
42014,bare.sand..fine.very.course.sand.,Proprecruits3mm,0.793941376
42014,recruits3mm,Proprecruits3mm,0.878610399
42014,s35mm,Proprecruits3mm,0.868366643
42014,s1113mm,Proprecruits3mm,0.475027934
42014,s1720mm,Proprecruits3mm,-0.448095769
42014,ALL,Proprecruits3mm,0.776308341
42014,s1to3mmcombined,Proprecruits3mm,0.505664562
42014,Props35mm,Proprecruits3mm,0.461006663
42014,Props810mm,Proprecruits3mm,-0.754485974
42014,Props1416mm,Proprecruits3mm,-0.539430696
42014,Props1720mm,Proprecruits3mm,-0.65256505
42014,LiveableRocks,Proprecruits3mm,0.583245543
42014,IdealLiveableRocks,Proprecruits3mm,0.557639737
42014,NonliveableRocks,Proprecruits3mm,-0.510924733
42014,Sand,Proprecruits3mm,0.793941376
42014,Heading,Proprecruits3mm,-0.956754985
42014,Heading.N,Proprecruits3mm,-0.833849353
42014,Heading.S,Proprecruits3mm,-0.639948898
42014,Heading.minus.coast,Proprecruits3mm,0.986406061
42014,m.to.nearest.pt,Proprecruits3mm,-0.593686876
42014,m.to.land.in.300dir,Proprecruits3mm,-0.651841266
42014,percentage.of.MWD.within.range.2014,Proprecruits3mm,-0.696855642
42014,percent.in.range.2013,Proprecruits3mm,-0.696855641
42014,Difference.from.300.Northery.heading,Proprecruits3mm,0.449968145
42014,Slope.average,Proprecruits3mm,-0.869189135
42014,Slope.min,Proprecruits3mm,-0.779640095
42014,Slope.Max,Proprecruits3mm,-0.953170478
42014,Coastline.angle,Proprecruits3mm,0.518542963
42014,Coastline.regional,Proprecruits3mm,0.674810629
42014,No.Sex.All,Props35mm,0.723335025
42014,X50cm2.10cm2,Props35mm,-0.417667835
42014,X.10cm2..course.sand,Props35mm,0.717134492
42014,cemented.rock.1m2.10cm2,Props35mm,-0.46449602
42014,bare.cobble...2cm.,Props35mm,0.673328958
42014,recruits3mm,Props35mm,0.408111616
42014,s35mm,Props35mm,0.827683089
42014,s57mm,Props35mm,0.577841844
42014,s1416mm,Props35mm,-0.905740787
42014,s1720mm,Props35mm,-0.913463784
42014,ALL,Props35mm,0.640168916
42014,s1to3mmcombined,Props35mm,0.994872921
42014,Proprecruits3mm,Props35mm,0.461006663
42014,Props810mm,Props35mm,-0.880240331
42014,Props1113mm,Props35mm,-0.776328013
42014,Props1416mm,Props35mm,-0.94958755
42014,Props1720mm,Props35mm,-0.943652152
42014,IdealLiveableRocks,Props35mm,-0.417667835
42014,CobbleCourseSand,Props35mm,0.696823775
42014,Size.2,Props35mm,-0.539801309
42014,Surfzone.size..m.,Props35mm,0.648199959
42014,Heading,Props35mm,-0.69905627
42014,Heading.N,Props35mm,-0.738067268
42014,Heading.S,Props35mm,-0.778097563
42014,Heading.minus.coast,Props35mm,0.585611488
42014,m.to.land.in.300dir,Props35mm,-0.971974073
42014,percentage.of.MWD.within.range.2014,Props35mm,-0.588072296
42014,percent.in.range.2013,Props35mm,-0.588072293
42014,Slope.average,Props35mm,-0.777504635
42014,Slope.min,Props35mm,-0.865990035
42014,Slope.Max,Props35mm,-0.508940739
42014,Coastline.angle,Props35mm,0.953690076
42014,Coastline.regional,Props35mm,0.944265439
42014,Females.All,Props57mm,0.411881941
42014,Males.All,Props57mm,0.512911311
42014,Ovigerous,Props57mm,-0.784757222
42014,X50cm2.10cm2,Props57mm,-0.868308405
42014,cemented.rock.1m2.10cm2,Props57mm,-0.605141025
42014,bare.sand..fine.very.course.sand.,Props57mm,-0.681785851
42014,rocky.bench,Props57mm,0.773760776
42014,s57mm,Props57mm,0.883736369
42014,s810mm,Props57mm,0.738322557
42014,s1113mm,Props57mm,-0.973943239
42014,s1416mm,Props57mm,-0.73353557
42014,s1720mm,Props57mm,-0.638857192
42014,s1to3mmcombined,Props57mm,0.419543843
42014,Props1113mm,Props57mm,-0.840055363
42014,Props1416mm,Props57mm,-0.522114712
42014,LiveableRocks,Props57mm,-0.700241022
42014,IdealLiveableRocks,Props57mm,-0.868308405
42014,NonliveableRocks,Props57mm,0.776101296
42014,Sand,Props57mm,-0.681785851
42014,Size.1,Props57mm,-0.998865166
42014,Size.2,Props57mm,-0.983548505
42014,Surfzone.size..m.,Props57mm,0.899579451
42014,Size.of.opening,Props57mm,0.748568722
42014,Heading.S,Props57mm,-0.533039359
42014,m.to.nearest.pt,Props57mm,0.829268638
42014,percentage.of.MWD.within.range.2014,Props57mm,0.519113365
42014,percent.in.range.2013,Props57mm,0.519113368
42014,Difference.from.300.Northery.heading,Props57mm,-0.931865857
42014,Total.degrees.opening,Props57mm,0.86261807
42014,Coastline.angle,Props57mm,0.534293875
42014,Females.All,Props810mm,-0.62914618
42014,Males.All,Props810mm,-0.594511034
42014,No.Sex.All,Props810mm,-0.963183279
42014,X.10cm2..course.sand,Props810mm,-0.404993018
42014,cemented.rock.1m2.10cm2,Props810mm,0.75994189
42014,bare.cobble...2cm.,Props810mm,-0.43637959
42014,bare.sand..fine.very.course.sand.,Props810mm,-0.450034098
42014,rocky.bench,Props810mm,-0.498796943
42014,recruits3mm,Props810mm,-0.792015145
42014,s35mm,Props810mm,-0.975604178
42014,s57mm,Props810mm,-0.6828493
42014,s810mm,Props810mm,-0.645004164
42014,s1416mm,Props810mm,0.828687021
42014,s1720mm,Props810mm,0.923971177
42014,ALL,Props810mm,-0.921350367
42014,s1to3mmcombined,Props810mm,-0.919465176
42014,Proprecruits3mm,Props810mm,-0.754485974
42014,Props35mm,Props810mm,-0.880240331
42014,Props1113mm,Props810mm,0.78440701
42014,Props1416mm,Props810mm,0.958518292
42014,Props1720mm,Props810mm,0.98611185
42014,Sand,Props810mm,-0.450034098
42014,CobbleCourseSand,Props810mm,-0.424948791
42014,Size.2,Props810mm,0.485464017
42014,Surfzone.size..m.,Props810mm,-0.421653652
42014,Size.of.opening,Props810mm,-0.447438388
42014,Heading,Props810mm,0.893617035
42014,Heading.N,Props810mm,0.766629901
42014,Heading.S,Props810mm,0.953727897
42014,Heading.minus.coast,Props810mm,-0.813430436
42014,m.to.land.in.300dir,Props810mm,0.932368821
42014,percentage.of.MWD.within.range.2014,Props810mm,0.532933099
42014,percent.in.range.2013,Props810mm,0.532933096
42014,Total.degrees.opening,Props810mm,-0.534575438
42014,Slope.average,Props810mm,0.97796596
42014,Slope.min,Props810mm,0.999222723
42014,Slope.Max,Props810mm,0.843872543
42014,Coastline.angle,Props810mm,-0.950855397
42014,Coastline.regional,Props810mm,-0.987371778
42014,Females.All,Props1113mm,-0.596034523
42014,Males.All,Props1113mm,-0.643040702
42014,No.Sex.All,Props1113mm,-0.742875283
42014,X50cm2.10cm2,Props1113mm,0.65970514
42014,cemented.rock.1m2.10cm2,Props1113mm,0.806898712
42014,rocky.bench,Props1113mm,-0.7657392
42014,recruits3mm,Props1113mm,-0.486832331
42014,s35mm,Props1113mm,-0.629107018
42014,s57mm,Props1113mm,-0.959217038
42014,s810mm,Props1113mm,-0.828633033
42014,s1113mm,Props1113mm,0.751744696
42014,s1416mm,Props1113mm,0.965609911
42014,s1720mm,Props1113mm,0.952186143
42014,ALL,Props1113mm,-0.744555584
42014,s1to3mmcombined,Props1113mm,-0.816668215
42014,Props35mm,Props1113mm,-0.776328013
42014,Props57mm,Props1113mm,-0.840055363
42014,Props810mm,Props1113mm,0.78440701
42014,Props1416mm,Props1113mm,0.897486403
42014,Props1720mm,Props1113mm,0.83003537
42014,IdealLiveableRocks,Props1113mm,0.65970514
42014,Size.1,Props1113mm,0.814918212
42014,Size.2,Props1113mm,0.922930944
42014,Surfzone.size..m.,Props1113mm,-0.847992394
42014,Size.of.opening,Props1113mm,-0.717677024
42014,Heading,Props1113mm,0.424835617
42014,Heading.S,Props1113mm,0.88570271
42014,m.to.nearest.pt,Props1113mm,-0.425470999
42014,m.to.land.in.300dir,Props1113mm,0.687876548
42014,Difference.from.300.Northery.heading,Props1113mm,0.626909061
42014,Total.degrees.opening,Props1113mm,-0.850916989
42014,Slope.average,Props1113mm,0.668388998
42014,Slope.min,Props1113mm,0.762522522
42014,Slope.Max,Props1113mm,0.446939532
42014,Coastline.angle,Props1113mm,-0.901956856
42014,Coastline.regional,Props1113mm,-0.805974555
42014,Females.All,Props1416mm,-0.519098978
42014,Males.All,Props1416mm,-0.515201911
42014,No.Sex.All,Props1416mm,-0.87511183
42014,X.10cm2..course.sand,Props1416mm,-0.467561031
42014,cemented.rock.1m2.10cm2,Props1416mm,0.718655618
42014,bare.cobble...2cm.,Props1416mm,-0.436812491
42014,rocky.bench,Props1416mm,-0.519347259
42014,recruits3mm,Props1416mm,-0.616030124
42014,s35mm,Props1416mm,-0.883347251
42014,s57mm,Props1416mm,-0.772921049
42014,s810mm,Props1416mm,-0.64992222
42014,s1113mm,Props1416mm,0.425782039
42014,s1416mm,Props1416mm,0.951462727
42014,s1720mm,Props1416mm,0.989312424
42014,ALL,Props1416mm,-0.828826782
42014,s1to3mmcombined,Props1416mm,-0.975926863
42014,Proprecruits3mm,Props1416mm,-0.539430696
42014,Props35mm,Props1416mm,-0.94958755
42014,Props57mm,Props1416mm,-0.522114712
42014,Props810mm,Props1416mm,0.958518292
42014,Props1113mm,Props1416mm,0.897486403
42014,Props1720mm,Props1416mm,0.989042827
42014,CobbleCourseSand,Props1416mm,-0.453093635
42014,Size.1,Props1416mm,0.485645019
42014,Size.2,Props1416mm,0.667497878
42014,Surfzone.size..m.,Props1416mm,-0.657494725
42014,Size.of.opening,Props1416mm,-0.459227232
42014,Heading,Props1416mm,0.74280249
42014,Heading.N,Props1416mm,0.653130868
42014,Heading.S,Props1416mm,0.933442556
42014,Heading.minus.coast,Props1416mm,-0.627431939
42014,m.to.land.in.300dir,Props1416mm,0.934555497
42014,percentage.of.MWD.within.range.2014,Props1416mm,0.423375495
42014,percent.in.range.2013,Props1416mm,0.423375491
42014,Total.degrees.opening,Props1416mm,-0.598245457
42014,Slope.average,Props1416mm,0.87819526
42014,Slope.min,Props1416mm,0.946580357
42014,Slope.Max,Props1416mm,0.661292828
42014,Coastline.angle,Props1416mm,-0.999652159
42014,Coastline.regional,Props1416mm,-0.982583234
42014,Females.All,Props1720mm,-0.530015751
42014,Males.All,Props1720mm,-0.507811991
42014,No.Sex.All,Props1720mm,-0.910726252
42014,X.10cm2..course.sand,Props1720mm,-0.496790862
42014,cemented.rock.1m2.10cm2,Props1720mm,0.703427543
42014,bare.cobble...2cm.,Props1720mm,-0.496580197
42014,rocky.bench,Props1720mm,-0.46054868
42014,recruits3mm,Props1720mm,-0.68201892
42014,s35mm,Props1720mm,-0.941837163
42014,s57mm,Props1720mm,-0.699573913
42014,s810mm,Props1720mm,-0.605738195
42014,s1416mm,Props1720mm,0.895929137
42014,s1720mm,Props1720mm,0.959660878
42014,ALL,Props1720mm,-0.858010432
42014,s1to3mmcombined,Props1720mm,-0.970954389
42014,Proprecruits3mm,Props1720mm,-0.65256505
42014,Props35mm,Props1720mm,-0.943652152
42014,Props810mm,Props1720mm,0.98611185
42014,Props1113mm,Props1720mm,0.83003537
42014,Props1416mm,Props1720mm,0.989042827
42014,CobbleCourseSand,Props1720mm,-0.499594325
42014,Size.2,Props1720mm,0.55576707
42014,Surfzone.size..m.,Props1720mm,-0.541228443
42014,Size.of.opening,Props1720mm,-0.401932649
42014,Heading,Props1720mm,0.832709834
42014,Heading.N,Props1720mm,0.74792103
42014,Heading.S,Props1720mm,0.93251716
42014,Heading.minus.coast,Props1720mm,-0.734411067
42014,m.to.land.in.300dir,Props1720mm,0.962273904
42014,percentage.of.MWD.within.range.2014,Props1720mm,0.527782561
42014,percent.in.range.2013,Props1720mm,0.527782558
42014,Total.degrees.opening,Props1720mm,-0.523967568
42014,Slope.average,Props1720mm,0.931123849
42014,Slope.min,Props1720mm,0.979522133
42014,Slope.Max,Props1720mm,0.743700172
42014,Coastline.angle,Props1720mm,-0.985629116
42014,Coastline.regional,Props1720mm,-0.999120702
42014,Males.All,LiveableRocks,-0.427520942
42014,Ovigerous,LiveableRocks,0.984365466
42014,X50cm2.10cm2,LiveableRocks,0.495720882
42014,X.10cm2..course.sand,LiveableRocks,0.775475915
42014,bare.cobble...2cm.,LiveableRocks,0.890038607
42014,bare.sand..fine.very.course.sand.,LiveableRocks,0.953237423
42014,rocky.bench,LiveableRocks,-0.649894479
42014,s35mm,LiveableRocks,0.472736197
42014,s57mm,LiveableRocks,-0.476846464
42014,s810mm,LiveableRocks,-0.506802869
42014,s1113mm,LiveableRocks,0.67964232
42014,Proprecruits3mm,LiveableRocks,0.583245543
42014,Props57mm,LiveableRocks,-0.700241022
42014,IdealLiveableRocks,LiveableRocks,0.495720882
42014,NonliveableRocks,LiveableRocks,-0.991391088
42014,Sand,LiveableRocks,0.953237423
42014,CobbleCourseSand,LiveableRocks,0.84418287
42014,Size.1,LiveableRocks,0.719374548
42014,Size.2,LiveableRocks,0.571045045
42014,Size.of.opening,LiveableRocks,-0.679916135
42014,Heading,LiveableRocks,-0.603031861
42014,Heading.N,LiveableRocks,-0.843422589
42014,Heading.minus.coast,LiveableRocks,0.652217115
42014,m.to.nearest.pt,LiveableRocks,-0.976733315
42014,m.to.land.in.300dir,LiveableRocks,-0.516872093
42014,percentage.of.MWD.within.range.2014,LiveableRocks,-0.96706867
42014,percent.in.range.2013,LiveableRocks,-0.967068671
42014,Difference.from.300.Northery.heading,LiveableRocks,0.910872925
42014,Total.degrees.opening,LiveableRocks,-0.642489413
42014,Ovigerous,IdealLiveableRocks,0.639523802
42014,bare.sand..fine.very.course.sand.,IdealLiveableRocks,0.629011734
42014,s57mm,IdealLiveableRocks,-0.599360995
42014,s1113mm,IdealLiveableRocks,0.95287752
42014,s1416mm,IdealLiveableRocks,0.658158252
42014,s1720mm,IdealLiveableRocks,0.490943014
42014,Proprecruits3mm,IdealLiveableRocks,0.557639737
42014,Props35mm,IdealLiveableRocks,-0.417667835
42014,Props57mm,IdealLiveableRocks,-0.868308405
42014,Props1113mm,IdealLiveableRocks,0.65970514
42014,LiveableRocks,IdealLiveableRocks,0.495720882
42014,NonliveableRocks,IdealLiveableRocks,-0.545491435
42014,Sand,IdealLiveableRocks,0.629011734
42014,Size.1,IdealLiveableRocks,0.881085229
42014,Size.2,IdealLiveableRocks,0.84518644
42014,Surfzone.size..m.,IdealLiveableRocks,-0.951963976
42014,Heading.minus.coast,IdealLiveableRocks,0.462057521
42014,m.to.nearest.pt,IdealLiveableRocks,-0.664548175
42014,Difference.from.300.Northery.heading,IdealLiveableRocks,0.739997131
42014,Total.degrees.opening,IdealLiveableRocks,-0.503934566
42014,Coastline.angle,IdealLiveableRocks,-0.418863276
42014,Females.All,NonliveableRocks,0.408264837
42014,Males.All,NonliveableRocks,0.512013601
42014,Ovigerous,NonliveableRocks,-0.983991074
42014,X50cm2.10cm2,NonliveableRocks,-0.545491435
42014,X.10cm2..course.sand,NonliveableRocks,-0.733279029
42014,cemented.rock.1m2.10cm2,NonliveableRocks,-0.430470277
42014,bare.cobble...2cm.,NonliveableRocks,-0.851098245
42014,bare.sand..fine.very.course.sand.,NonliveableRocks,-0.928287045
42014,rocky.bench,NonliveableRocks,0.734340353
42014,s57mm,NonliveableRocks,0.587830558
42014,s810mm,NonliveableRocks,0.606621918
42014,s1113mm,NonliveableRocks,-0.739493044
42014,Proprecruits3mm,NonliveableRocks,-0.510924733
42014,Props57mm,NonliveableRocks,0.776101296
42014,LiveableRocks,NonliveableRocks,-0.991391088
42014,IdealLiveableRocks,NonliveableRocks,-0.545491435
42014,Sand,NonliveableRocks,-0.928287045
42014,CobbleCourseSand,NonliveableRocks,-0.803561256
42014,Size.1,NonliveableRocks,-0.790298558
42014,Size.2,NonliveableRocks,-0.664576345
42014,Surfzone.size..m.,NonliveableRocks,0.454579804
42014,Size.of.opening,NonliveableRocks,0.757374008
42014,Heading,NonliveableRocks,0.507175529
42014,Heading.N,NonliveableRocks,0.767439251
42014,Heading.minus.coast,NonliveableRocks,-0.571174226
42014,m.to.nearest.pt,NonliveableRocks,0.98741135
42014,m.to.land.in.300dir,NonliveableRocks,0.401714241
42014,percentage.of.MWD.within.range.2014,NonliveableRocks,0.925421136
42014,percent.in.range.2013,NonliveableRocks,0.925421137
42014,Difference.from.300.Northery.heading,NonliveableRocks,-0.951915273
42014,Total.degrees.opening,NonliveableRocks,0.735028535
42014,Ovigerous,Sand,0.975582712
42014,X50cm2.10cm2,Sand,0.629011734
42014,X.10cm2..course.sand,Sand,0.617786867
42014,bare.cobble...2cm.,Sand,0.772641535
42014,rocky.bench,Sand,-0.442942964
42014,recruits3mm,Sand,0.407479781
42014,s35mm,Sand,0.627678134
42014,s1113mm,Sand,0.730208129
42014,Proprecruits3mm,Sand,0.793941376
42014,Props57mm,Sand,-0.681785851
42014,Props810mm,Sand,-0.450034098
42014,LiveableRocks,Sand,0.953237423
42014,IdealLiveableRocks,Sand,0.629011734
42014,NonliveableRocks,Sand,-0.928287045
42014,CobbleCourseSand,Sand,0.70812707
42014,Size.1,Sand,0.711254271
42014,Size.2,Sand,0.5384196
42014,Surfzone.size..m.,Sand,-0.44359091
42014,Size.of.opening,Sand,-0.466941596
42014,Heading,Sand,-0.77184024
42014,Heading.N,Sand,-0.902512435
42014,Heading.minus.coast,Sand,0.830303732
42014,m.to.nearest.pt,Sand,-0.955490158
42014,m.to.land.in.300dir,Sand,-0.564163563
42014,percentage.of.MWD.within.range.2014,Sand,-0.95526515
42014,percent.in.range.2013,Sand,-0.955265151
42014,Difference.from.300.Northery.heading,Sand,0.868686179
42014,Total.degrees.opening,Sand,-0.472338536
42014,Slope.average,Sand,-0.545080238
42014,Slope.min,Sand,-0.474598735
42014,Slope.Max,Sand,-0.580922196
42014,Coastline.regional,Sand,0.436306642
42014,Females.All,CobbleCourseSand,-0.420760209
42014,Males.All,CobbleCourseSand,-0.473820035
42014,Ovigerous,CobbleCourseSand,0.737440844
42014,X.10cm2..course.sand,CobbleCourseSand,0.992655285
42014,bare.cobble...2cm.,CobbleCourseSand,0.995347286
42014,bare.sand..fine.very.course.sand.,CobbleCourseSand,0.70812707
42014,rocky.bench,CobbleCourseSand,-0.526090614
42014,s35mm,CobbleCourseSand,0.495184234
42014,s1to3mmcombined,CobbleCourseSand,0.631791837
42014,Props35mm,CobbleCourseSand,0.696823775
42014,Props810mm,CobbleCourseSand,-0.424948791
42014,Props1416mm,CobbleCourseSand,-0.453093635
42014,Props1720mm,CobbleCourseSand,-0.499594325
42014,LiveableRocks,CobbleCourseSand,0.84418287
42014,NonliveableRocks,CobbleCourseSand,-0.803561256
42014,Sand,CobbleCourseSand,0.70812707
42014,Size.of.opening,CobbleCourseSand,-0.583804237
42014,Heading,CobbleCourseSand,-0.498654097
42014,Heading.N,CobbleCourseSand,-0.791604468
42014,Heading.minus.coast,CobbleCourseSand,0.464955748
42014,m.to.nearest.pt,CobbleCourseSand,-0.713216807
42014,m.to.land.in.300dir,CobbleCourseSand,-0.714877713
42014,percentage.of.MWD.within.range.2014,CobbleCourseSand,-0.879707906
42014,percent.in.range.2013,CobbleCourseSand,-0.879707905
42014,Difference.from.300.Northery.heading,CobbleCourseSand,0.590897405
42014,Total.degrees.opening,CobbleCourseSand,-0.427919479
42014,Slope.min,CobbleCourseSand,-0.421384354
42014,Coastline.angle,CobbleCourseSand,0.458998206
42014,Coastline.regional,CobbleCourseSand,0.52444819
42014,Males.All,Size.1,-0.482081771
42014,Ovigerous,Size.1,0.805293578
42014,X50cm2.10cm2,Size.1,0.881085229
42014,cemented.rock.1m2.10cm2,Size.1,0.570276002
42014,bare.sand..fine.very.course.sand.,Size.1,0.711254271
42014,rocky.bench,Size.1,-0.753371024
42014,s57mm,Size.1,-0.860834331
42014,s810mm,Size.1,-0.711064847
42014,s1113mm,Size.1,0.981496917
42014,s1416mm,Size.1,0.707631984
42014,s1720mm,Size.1,0.605201622
42014,Props57mm,Size.1,-0.998865166
42014,Props1113mm,Size.1,0.814918212
42014,Props1416mm,Size.1,0.485645019
42014,LiveableRocks,Size.1,0.719374548
42014,IdealLiveableRocks,Size.1,0.881085229
42014,NonliveableRocks,Size.1,-0.790298558
42014,Sand,Size.1,0.711254271
42014,Size.2,Size.1,0.974979094
42014,Surfzone.size..m.,Size.1,-0.897719259
42014,Size.of.opening,Size.1,-0.7296459
42014,Heading.S,Size.1,0.492199278
42014,m.to.nearest.pt,Size.1,-0.846418257
42014,percentage.of.MWD.within.range.2014,Size.1,-0.546967774
42014,percent.in.range.2013,Size.1,-0.546967778
42014,Difference.from.300.Northery.heading,Size.1,0.939906944
42014,Total.degrees.opening,Size.1,-0.843732591
42014,Coastline.angle,Size.1,-0.498633277
42014,Females.All,Size.2,-0.464167558
42014,Males.All,Size.2,-0.551737944
42014,No.Sex.All,Size.2,-0.454792943
42014,Ovigerous,Size.2,0.662972194
42014,X50cm2.10cm2,Size.2,0.84518644
42014,cemented.rock.1m2.10cm2,Size.2,0.676378432
42014,bare.sand..fine.very.course.sand.,Size.2,0.5384196
42014,rocky.bench,Size.2,-0.781539177
42014,s57mm,Size.2,-0.933288215
42014,s810mm,Size.2,-0.778366056
42014,s1113mm,Size.2,0.941704056
42014,s1416mm,Size.2,0.842639704
42014,s1720mm,Size.2,0.766989118
42014,ALL,Size.2,-0.485329172
42014,s1to3mmcombined,Size.2,-0.574060741
42014,Props35mm,Size.2,-0.539801309
42014,Props57mm,Size.2,-0.983548505
42014,Props810mm,Size.2,0.485464017
42014,Props1113mm,Size.2,0.922930944
42014,Props1416mm,Size.2,0.667497878
42014,Props1720mm,Size.2,0.55576707
42014,LiveableRocks,Size.2,0.571045045
42014,IdealLiveableRocks,Size.2,0.84518644
42014,NonliveableRocks,Size.2,-0.664576345
42014,Sand,Size.2,0.5384196
42014,Size.1,Size.2,0.974979094
42014,Surfzone.size..m.,Size.2,-0.926918297
42014,Size.of.opening,Size.2,-0.74657135
42014,Heading.S,Size.2,0.660705675
42014,m.to.nearest.pt,Size.2,-0.719193924
42014,Difference.from.300.Northery.heading,Size.2,0.858807125
42014,Total.degrees.opening,Size.2,-0.876722678
42014,Slope.min,Size.2,0.455470792
42014,Coastline.angle,Size.2,-0.678196227
42014,Coastline.regional,Size.2,-0.52086865
42014,Ovigerous,Surfzone.size..m.,-0.511971286
42014,X50cm2.10cm2,Surfzone.size..m.,-0.951963976
42014,cemented.rock.1m2.10cm2,Surfzone.size..m.,-0.406582836
42014,bare.sand..fine.very.course.sand.,Surfzone.size..m.,-0.44359091
42014,rocky.bench,Surfzone.size..m.,0.492418196
42014,s57mm,Surfzone.size..m.,0.765064847
42014,s810mm,Surfzone.size..m.,0.506540961
42014,s1113mm,Surfzone.size..m.,-0.93210182
42014,s1416mm,Surfzone.size..m.,-0.856766256
42014,s1720mm,Surfzone.size..m.,-0.734104968
42014,s1to3mmcombined,Surfzone.size..m.,0.644827519
42014,Props35mm,Surfzone.size..m.,0.648199959
42014,Props57mm,Surfzone.size..m.,0.899579451
42014,Props810mm,Surfzone.size..m.,-0.421653652
42014,Props1113mm,Surfzone.size..m.,-0.847992394
42014,Props1416mm,Surfzone.size..m.,-0.657494725
42014,Props1720mm,Surfzone.size..m.,-0.541228443
42014,IdealLiveableRocks,Surfzone.size..m.,-0.951963976
42014,NonliveableRocks,Surfzone.size..m.,0.454579804
42014,Sand,Surfzone.size..m.,-0.44359091
42014,Size.1,Surfzone.size..m.,-0.897719259
42014,Size.2,Surfzone.size..m.,-0.926918297
42014,Size.of.opening,Surfzone.size..m.,0.442798363
42014,Heading.S,Surfzone.size..m.,-0.514876414
42014,m.to.nearest.pt,Surfzone.size..m.,0.5604081
42014,m.to.land.in.300dir,Surfzone.size..m.,-0.460944521
42014,Difference.from.300.Northery.heading,Surfzone.size..m.,-0.700320118
42014,Total.degrees.opening,Surfzone.size..m.,0.634926886
42014,Coastline.angle,Surfzone.size..m.,0.675030101
42014,Coastline.regional,Surfzone.size..m.,0.512077197
42014,Females.All,Size.of.opening,0.888871464
