Site,Date,Transect,Quadrat,Sex,Size,Ovigerous
AC,7/10/2013,M,1,F,8,
AC,7/10/2013,M,1,M,10,
AC,7/10/2013,M,1,M,7,
AC,7/10/2013,M,2,F,12,Y
AC,7/10/2013,M,2,F,12,Y
AC,7/10/2013,M,2,F,12,Y
AC,7/10/2013,M,2,F,12,
AC,7/10/2013,M,2,F,14,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,11,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,9,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,9,
AC,7/10/2013,M,2,F,9,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,9,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,9,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,10,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,8,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,7,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,F,6,
AC,7/10/2013,M,2,M,11,
AC,7/10/2013,M,2,M,10,
AC,7/10/2013,M,2,M,10,
AC,7/10/2013,M,2,M,11,
AC,7/10/2013,M,2,M,12,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,10,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,9,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,7,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,8,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,M,6,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,4.5,
AC,7/10/2013,M,2,N,4.75,
AC,7/10/2013,M,2,N,4.5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,3.25,
AC,7/10/2013,M,2,N,4.75,
AC,7/10/2013,M,2,N,4.25,
AC,7/10/2013,M,2,N,4,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,3.75,
AC,7/10/2013,M,2,N,4.5,
AC,7/10/2013,M,2,N,4.25,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,4.75,
AC,7/10/2013,M,2,N,4,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,4,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,3.25,
AC,7/10/2013,M,2,N,4.5,
AC,7/10/2013,M,2,N,5,
AC,7/10/2013,M,2,N,4.5,
AC,7/10/2013,M,2,N,3.75,
AC,7/10/2013,M,2,N,2,
AC,7/10/2013,M,3,F,11,Y
AC,7/10/2013,M,3,F,11,Y
AC,7/10/2013,M,3,F,12,
AC,7/10/2013,M,3,F,10,
AC,7/10/2013,M,3,F,9,
AC,7/10/2013,M,3,F,9,
AC,7/10/2013,M,3,F,8,
AC,7/10/2013,M,3,F,8,
AC,7/10/2013,M,3,F,8,
AC,7/10/2013,M,3,M,13,
AC,7/10/2013,M,3,M,12,
AC,7/10/2013,M,3,M,11,
AC,7/10/2013,M,3,M,14,
AC,7/10/2013,M,3,M,9,
AC,7/10/2013,M,3,M,9,
AC,7/10/2013,M,3,M,9,
AC,7/10/2013,M,3,M,7,
AC,7/10/2013,M,3,M,8,
AC,7/10/2013,M,3,M,6,
AC,7/10/2013,M,3,M,8,
AC,7/10/2013,M,3,N,5,
AC,7/10/2013,M,3,N,4,
AC,7/10/2013,M,3,N,4.25,
AC,7/10/2013,M,3,N,5,
AC,7/10/2013,M,3,N,3.75,
AC,7/10/2013,M,3,N,4,
AC,7/10/2013,M,3,N,2,
AC,7/10/2013,M,4,F,7,
AC,7/10/2013,M,4,F,6,
AC,7/10/2013,M,4,F,7,
AC,7/10/2013,M,4,M,10,
AC,7/10/2013,M,4,M,9,
AC,7/10/2013,M,4,M,9,
AC,7/10/2013,M,4,M,7,
AC,7/10/2013,M,4,M,8,
AC,7/10/2013,M,4,M,7,
AC,7/10/2013,M,4,M,7,
AC,7/10/2013,M,4,M,6,
AC,7/10/2013,M,4,N,4.25,
AC,7/10/2013,M,4,N,5,
AC,7/10/2013,M,4,N,5,
AC,7/10/2013,M,4,N,4.25,
AC,7/10/2013,M,4,N,5,
AC,7/10/2013,M,4,N,4.75,
AC,7/10/2013,M,4,N,5,
AC,7/10/2013,M,4,N,3,
AC,7/10/2013,M,4,N,3.25,
AC,7/10/2013,M,4,N,5,
AC,7/10/2013,M,4,N,4.5,
AC,7/10/2013,M,5,F,8,
AC,7/10/2013,M,5,F,8,
AC,7/10/2013,M,5,F,7,
AC,7/10/2013,M,5,M,7,
AC,7/10/2013,M,5,M,10,
AC,7/10/2013,M,5,M,9,
AC,7/10/2013,M,5,M,8,
AC,7/10/2013,M,5,M,8,
AC,7/10/2013,M,5,M,6,
AC,7/10/2013,M,5,M,7,
AC,7/10/2013,M,5,M,8,
AC,7/10/2013,M,5,M,7,
AC,7/10/2013,M,5,M,7,
AC,7/10/2013,M,5,M,7,
AC,7/10/2013,M,5,M,6,
AC,7/10/2013,M,5,M,6,
AC,7/10/2013,M,5,M,6,
AC,7/10/2013,M,5,N,4,
AC,7/10/2013,M,5,N,5,
AC,7/10/2013,M,5,N,5,
AC,7/10/2013,M,5,N,4.25,
AC,7/10/2013,M,5,N,4.75,
AC,7/10/2013,M,5,N,5,
AC,7/10/2013,M,6,F,12,
AC,7/10/2013,M,6,M,10,
AC,7/10/2013,M,6,M,9,
AC,7/10/2013,M,6,M,9,
AC,7/10/2013,M,6,M,6,
AC,7/10/2013,M,6,M,7,
AC,7/10/2013,M,6,M,9,
AC,7/10/2013,M,6,M,7,
AC,7/10/2013,M,6,N,4.5,
AC,7/10/2013,M,6,N,5,
AC,7/10/2013,M,6,N,5,
AC,7/10/2013,M,6,N,5,
AC,7/10/2013,M,6,N,4,
AC,7/10/2013,M,7,F,11,
AC,7/10/2013,M,7,F,10,
AC,7/10/2013,M,7,F,9,
AC,7/10/2013,M,7,F,10,
AC,7/10/2013,M,7,F,9,
AC,7/10/2013,M,7,F,12,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,F,7,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,F,7,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,F,7,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,F,7,
AC,7/10/2013,M,7,F,7,
AC,7/10/2013,M,7,F,7,
AC,7/10/2013,M,7,F,8,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,10,
AC,7/10/2013,M,7,M,10,
AC,7/10/2013,M,7,M,10,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,9,
AC,7/10/2013,M,7,M,10,
AC,7/10/2013,M,7,M,9,
AC,7/10/2013,M,7,M,9,
AC,7/10/2013,M,7,M,10,
AC,7/10/2013,M,7,M,10,
AC,7/10/2013,M,7,M,8,
AC,7/10/2013,M,7,M,8,
AC,7/10/2013,M,7,M,9,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,8,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,8,
AC,7/10/2013,M,7,M,9,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,9,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,M,7,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,M,6,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,4.5,
AC,7/10/2013,M,7,N,4.25,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,4,
AC,7/10/2013,M,7,N,4.75,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,4.25,
AC,7/10/2013,M,7,N,4.25,
AC,7/10/2013,M,7,N,4.25,
AC,7/10/2013,M,7,N,4.25,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,4.75,
AC,7/10/2013,M,7,N,3.5,
AC,7/10/2013,M,7,N,3.5,
AC,7/10/2013,M,7,N,4,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,4.5,
AC,7/10/2013,M,7,N,4.5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,7,N,4.5,
AC,7/10/2013,M,7,N,5,
AC,7/10/2013,M,8,F,11,Y
AC,7/10/2013,M,8,F,10,
AC,7/10/2013,M,8,F,7,
AC,7/10/2013,M,8,F,8,
AC,7/10/2013,M,8,F,8,
AC,7/10/2013,M,8,F,7,
AC,7/10/2013,M,8,F,7,
AC,7/10/2013,M,8,F,7,
AC,7/10/2013,M,8,M,10,
AC,7/10/2013,M,8,M,12,
AC,7/10/2013,M,8,M,13,
AC,7/10/2013,M,8,M,10,
AC,7/10/2013,M,8,M,9,
AC,7/10/2013,M,8,M,7,
AC,7/10/2013,M,8,M,11,
AC,7/10/2013,M,8,M,8,
AC,7/10/2013,M,8,M,6,
AC,7/10/2013,M,8,M,6,
AC,7/10/2013,M,8,M,6,
AC,7/10/2013,M,8,M,8,
AC,7/10/2013,M,8,M,6,
AC,7/10/2013,M,8,M,6,
AC,7/10/2013,M,8,N,5,
AC,7/10/2013,M,8,N,5,
AC,7/10/2013,M,8,N,4,
AC,7/10/2013,M,8,N,4,
AC,7/10/2013,M,8,N,4.5,
AC,7/10/2013,M,8,N,5,
AC,7/10/2013,M,8,N,5,
AC,7/10/2013,M,8,N,3.5,
AC,7/10/2013,M,8,N,3,
AC,7/10/2013,M,8,N,4,
AC,7/10/2013,M,8,N,5,
AC,7/10/2013,M,8,N,4,
AC,7/10/2013,M,8,N,2.75,
AC,7/10/2013,M,8,N,3.75,
AC,7/10/2013,M,8,N,4,
AC,7/10/2013,M,8,N,5,
AC,7/10/2013,M,9,F,8,
AC,7/10/2013,M,9,F,7,
AC,7/10/2013,M,9,F,7,
AC,7/10/2013,M,9,M,9,
AC,7/10/2013,M,9,M,11,
AC,7/10/2013,M,9,M,8,
AC,7/10/2013,M,9,M,8,
AC,7/10/2013,M,9,M,9,
AC,7/10/2013,M,9,M,9,
AC,7/10/2013,M,9,M,6,
AC,7/10/2013,M,9,M,8,
AC,7/10/2013,M,9,M,7,
AC,7/10/2013,M,9,M,8,
AC,7/10/2013,M,9,M,7,
AC,7/10/2013,M,9,M,6,
AC,7/10/2013,M,9,M,6,
AC,7/10/2013,M,9,M,9,
AC,7/10/2013,M,9,M,6,
AC,7/10/2013,M,9,N,4.5,
AC,7/10/2013,M,9,N,4.75,
AC,7/10/2013,M,9,N,5,
AC,7/10/2013,M,9,N,5,
AC,7/10/2013,M,9,N,4,
AC,7/10/2013,M,9,N,5,
AC,7/10/2013,M,10,F,12,
AC,7/10/2013,M,10,F,10,
AC,7/10/2013,M,10,F,9,
AC,7/10/2013,M,10,F,9,
AC,7/10/2013,M,10,F,7,
AC,7/10/2013,M,10,F,8,
AC,7/10/2013,M,10,F,8,
AC,7/10/2013,M,10,F,9,
AC,7/10/2013,M,10,F,9,
AC,7/10/2013,M,10,F,7,
AC,7/10/2013,M,10,F,7,
AC,7/10/2013,M,10,F,8,
AC,7/10/2013,M,10,F,7,
AC,7/10/2013,M,10,F,6,
AC,7/10/2013,M,10,M,10,
AC,7/10/2013,M,10,M,7,
AC,7/10/2013,M,10,M,9,
AC,7/10/2013,M,10,M,13,
AC,7/10/2013,M,10,M,9,
AC,7/10/2013,M,10,M,9,
AC,7/10/2013,M,10,M,7,
AC,7/10/2013,M,10,M,9,
AC,7/10/2013,M,10,M,7,
AC,7/10/2013,M,10,M,9,
AC,7/10/2013,M,10,M,8,
AC,7/10/2013,M,10,M,7,
AC,7/10/2013,M,10,M,8,
AC,7/10/2013,M,10,M,7,
AC,7/10/2013,M,10,M,6,
AC,7/10/2013,M,10,M,7,
AC,7/10/2013,M,10,M,6,
AC,7/10/2013,M,10,M,6,
AC,7/10/2013,M,10,M,6,
AC,7/10/2013,M,10,M,6,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,4.75,
AC,7/10/2013,M,10,N,4.75,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,3.25,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,4.5,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,3,
AC,7/10/2013,M,10,N,3.75,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,4.75,
AC,7/10/2013,M,10,N,4.25,
AC,7/10/2013,M,10,N,4.25,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,5,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,3,
AC,7/10/2013,M,10,N,3.5,
AC,7/10/2013,M,10,N,3.5,
AC,7/10/2013,M,10,N,4,
AC,7/10/2013,M,10,N,2.75,
AC,7/10/2013,M,10,N,3,
AC,7/10/2013,M,10,N,2.5,
FB,7/8/2013,M,1,F,10,
FB,7/8/2013,M,1,F,11,
FB,7/8/2013,M,1,F,11,
FB,7/8/2013,M,1,F,11,
FB,7/8/2013,M,1,F,9,
FB,7/8/2013,M,1,F,7,
FB,7/8/2013,M,1,F,7,
FB,7/8/2013,M,1,M,14,
FB,7/8/2013,M,1,M,16,
FB,7/8/2013,M,1,M,13,
FB,7/8/2013,M,1,M,9,
FB,7/8/2013,M,1,M,10,
FB,7/8/2013,M,1,M,10,
FB,7/8/2013,M,1,M,9,
FB,7/8/2013,M,2,F,10,
FB,7/8/2013,M,2,F,11,
FB,7/8/2013,M,2,F,13,
FB,7/8/2013,M,2,F,10,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,8,
FB,7/8/2013,M,2,F,10,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,11,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,8,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,8,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,9,
FB,7/8/2013,M,2,F,8,
FB,7/8/2013,M,2,F,7,
FB,7/8/2013,M,2,F,8,
FB,7/8/2013,M,2,F,7,
FB,7/8/2013,M,2,F,7,
FB,7/8/2013,M,2,M,14,
FB,7/8/2013,M,2,M,14,
FB,7/8/2013,M,2,M,12,
FB,7/8/2013,M,2,M,13,
FB,7/8/2013,M,2,M,8,
FB,7/8/2013,M,2,M,8,
FB,7/8/2013,M,2,M,8,
FB,7/8/2013,M,2,M,7,
FB,7/8/2013,M,2,M,9,
FB,7/8/2013,M,2,M,7,
FB,7/8/2013,M,2,M,6,
FB,7/8/2013,M,2,M,6,
FB,7/8/2013,M,2,M,6,
FB,7/8/2013,M,2,N,5,
FB,7/8/2013,M,2,N,5,
FB,7/8/2013,M,2,N,4.25,
FB,7/8/2013,M,2,N,4.5,
FB,7/8/2013,M,2,N,3,
FB,7/8/2013,M,2,N,4,
FB,7/8/2013,M,3,F,9,
FB,7/8/2013,M,3,F,10,
FB,7/8/2013,M,3,F,11,
FB,7/8/2013,M,3,F,9,
FB,7/8/2013,M,3,M,11,
FB,7/8/2013,M,3,M,10,
FB,7/8/2013,M,3,M,10,
FB,7/8/2013,M,3,M,11,
FB,7/8/2013,M,3,M,11,
FB,7/8/2013,M,3,M,14,
FB,7/8/2013,M,3,M,8,
FB,7/8/2013,M,3,M,8,
FB,7/8/2013,M,3,N,4,
FB,7/8/2013,M,3,N,4,
FB,7/8/2013,M,3,N,5,
FB,7/8/2013,M,4,F,12,
FB,7/8/2013,M,4,F,10,
FB,7/8/2013,M,4,F,9,
FB,7/8/2013,M,4,F,10,
FB,7/8/2013,M,4,F,12,
FB,7/8/2013,M,4,F,9,
FB,7/8/2013,M,4,F,9,
FB,7/8/2013,M,4,F,9,
FB,7/8/2013,M,4,F,8,
FB,7/8/2013,M,4,F,7,
FB,7/8/2013,M,4,F,8,
FB,7/8/2013,M,4,M,7,
FB,7/8/2013,M,4,M,7,
FB,7/8/2013,M,4,N,4.75,
FB,7/8/2013,M,4,N,3.5,
FB,7/8/2013,M,5,F,11,Y
FB,7/8/2013,M,5,F,11,
FB,7/8/2013,M,5,F,10,
FB,7/8/2013,M,5,F,12,
FB,7/8/2013,M,5,F,11,
FB,7/8/2013,M,5,F,9,
FB,7/8/2013,M,5,F,11,
FB,7/8/2013,M,5,F,11,
FB,7/8/2013,M,5,F,10,
FB,7/8/2013,M,5,F,9,
FB,7/8/2013,M,5,F,8,
FB,7/8/2013,M,5,F,8,
FB,7/8/2013,M,5,F,8,
FB,7/8/2013,M,5,M,15,
FB,7/8/2013,M,5,M,15,
FB,7/8/2013,M,5,M,10,
FB,7/8/2013,M,5,M,9,
FB,7/8/2013,M,5,M,7,
FB,7/8/2013,M,5,M,8,
FB,7/8/2013,M,5,M,9,
FB,7/8/2013,M,5,N,5,
FB,7/8/2013,M,5,N,4,
FB,7/8/2013,M,5,N,4.25,
FB,7/8/2013,M,6,NA,NA,NA
FB,7/8/2013,M,7,F,11,
FB,7/8/2013,M,7,F,10,
FB,7/8/2013,M,7,F,10,
FB,7/8/2013,M,7,F,10,
FB,7/8/2013,M,7,F,8,
FB,7/8/2013,M,7,F,7,
FB,7/8/2013,M,7,M,15,
FB,7/8/2013,M,7,M,14,
FB,7/8/2013,M,7,M,10,
FB,7/8/2013,M,7,M,9,
FB,7/8/2013,M,7,M,6,
FB,7/8/2013,M,7,M,10,
FB,7/8/2013,M,7,M,9,
FB,7/8/2013,M,7,M,8,
FB,7/8/2013,M,7,M,7,
FB,7/8/2013,M,7,N,4,
FB,7/8/2013,M,8,F,12,Y
FB,7/8/2013,M,8,F,12,Y
FB,7/8/2013,M,8,F,16,
FB,7/8/2013,M,8,F,12,
FB,7/8/2013,M,8,F,11,
FB,7/8/2013,M,8,F,10,
FB,7/8/2013,M,8,F,13,
FB,7/8/2013,M,8,F,9,
FB,7/8/2013,M,8,F,12,
FB,7/8/2013,M,8,F,10,
FB,7/8/2013,M,8,F,8,
FB,7/8/2013,M,8,F,10,
FB,7/8/2013,M,8,F,9,
FB,7/8/2013,M,8,F,9,
FB,7/8/2013,M,8,F,8,
FB,7/8/2013,M,8,F,7,
FB,7/8/2013,M,8,F,10,
FB,7/8/2013,M,8,F,8,
FB,7/8/2013,M,8,F,6,
FB,7/8/2013,M,8,M,16,
FB,7/8/2013,M,8,M,16,
FB,7/8/2013,M,8,M,14,
FB,7/8/2013,M,8,M,13,
FB,7/8/2013,M,8,M,12,
FB,7/8/2013,M,8,M,12,
FB,7/8/2013,M,8,M,15,
FB,7/8/2013,M,8,M,12,
FB,7/8/2013,M,8,M,9,
FB,7/8/2013,M,8,M,9,
FB,7/8/2013,M,8,M,10,
FB,7/8/2013,M,8,M,8,
FB,7/8/2013,M,8,M,8,
FB,7/8/2013,M,8,M,8,
FB,7/8/2013,M,8,M,8,
FB,7/8/2013,M,8,M,9,
FB,7/8/2013,M,8,M,6,
FB,7/8/2013,M,8,M,7,
FB,7/8/2013,M,8,M,7,
FB,7/8/2013,M,8,M,8,
FB,7/8/2013,M,8,M,6,
FB,7/8/2013,M,8,M,6,
FB,7/8/2013,M,8,N,3.5,
FB,7/8/2013,M,8,N,5,
FB,7/8/2013,M,8,N,3.5,
FB,7/8/2013,M,8,N,5,
FB,7/8/2013,M,8,N,4,
FB,7/8/2013,M,8,N,3.75,
FB,7/8/2013,M,8,N,4,
FB,7/8/2013,M,8,N,4.25,
FB,7/8/2013,M,8,N,5,
FB,7/8/2013,M,8,N,3.25,
FB,7/8/2013,M,8,N,3.25,
FB,7/8/2013,M,9,F,7,
FB,7/8/2013,M,9,F,9,
FB,7/8/2013,M,9,F,10,
FB,7/8/2013,M,9,F,11,
FB,7/8/2013,M,9,F,12,
FB,7/8/2013,M,9,F,14,
FB,7/8/2013,M,9,F,10,
FB,7/8/2013,M,9,F,9,
FB,7/8/2013,M,9,F,7,
FB,7/8/2013,M,9,M,13,
FB,7/8/2013,M,9,M,14,
FB,7/8/2013,M,9,M,12,
FB,7/8/2013,M,9,M,10,
FB,7/8/2013,M,9,M,12,
FB,7/8/2013,M,9,M,12,
FB,7/8/2013,M,9,M,7,
FB,7/8/2013,M,9,M,8,
FB,7/8/2013,M,9,M,7,
FB,7/8/2013,M,9,M,8,
FB,7/8/2013,M,9,M,7,
FB,7/8/2013,M,9,M,7,
FB,7/8/2013,M,9,M,7,
FB,7/8/2013,M,9,M,7,
FB,7/8/2013,M,9,M,6,
FB,7/8/2013,M,9,N,5,
FB,7/8/2013,M,9,N,5,
FB,7/8/2013,M,9,N,5,
FB,7/8/2013,M,9,N,2.75,
FB,7/8/2013,M,9,N,3,
FB,7/8/2013,M,10,F,12,Y
FB,7/8/2013,M,10,F,10,
FB,7/8/2013,M,10,F,10,
FB,7/8/2013,M,10,F,12,
FB,7/8/2013,M,10,F,8,
FB,7/8/2013,M,10,M,14,
FB,7/8/2013,M,10,M,15,
FB,7/8/2013,M,10,M,12,
FB,7/8/2013,M,10,M,7,
FB,7/8/2013,M,10,N,4.75,
TC,7/9/2013,M,1,F,14,Y
TC,7/9/2013,M,1,F,12,Y
TC,7/9/2013,M,1,F,13,
TC,7/9/2013,M,1,F,11,
TC,7/9/2013,M,1,F,8,
TC,7/9/2013,M,1,F,8,
TC,7/9/2013,M,1,M,17,
TC,7/9/2013,M,1,M,12,
TC,7/9/2013,M,1,M,12,
TC,7/9/2013,M,1,M,11,
TC,7/9/2013,M,1,M,10,
TC,7/9/2013,M,1,M,7,
TC,7/9/2013,M,2,F,13,
TC,7/9/2013,M,2,M,16,
TC,7/9/2013,M,2,M,15,
TC,7/9/2013,M,2,M,12,
TC,7/9/2013,M,2,M,12,
TC,7/9/2013,M,2,M,9,
TC,7/9/2013,M,2,N,3.75,
TC,7/9/2013,M,3,F,12,
TC,7/9/2013,M,3,F,11,
TC,7/9/2013,M,3,F,10,
TC,7/9/2013,M,3,F,8,
TC,7/9/2013,M,3,M,10,
TC,7/9/2013,M,3,M,11,
TC,7/9/2013,M,3,M,10,
TC,7/9/2013,M,3,M,8,
TC,7/9/2013,M,3,M,9,
TC,7/9/2013,M,3,M,9,
TC,7/9/2013,M,3,M,9,
TC,7/9/2013,M,3,N,4.25,
TC,7/9/2013,M,4,F,12,Y
TC,7/9/2013,M,4,F,10,Y
TC,7/9/2013,M,4,F,9,Y
TC,7/9/2013,M,4,F,10,Y
TC,7/9/2013,M,4,F,9,Y
TC,7/9/2013,M,4,F,10,Y
TC,7/9/2013,M,4,F,10,Y
TC,7/9/2013,M,4,F,12,
TC,7/9/2013,M,4,F,13,
TC,7/9/2013,M,4,F,13,
TC,7/9/2013,M,4,F,12,
TC,7/9/2013,M,4,F,10,
TC,7/9/2013,M,4,F,10,
TC,7/9/2013,M,4,F,10,
TC,7/9/2013,M,4,F,10,
TC,7/9/2013,M,4,F,10,
TC,7/9/2013,M,4,F,10,
TC,7/9/2013,M,4,F,9,
TC,7/9/2013,M,4,F,9,
TC,7/9/2013,M,4,F,8,
TC,7/9/2013,M,4,F,8,
TC,7/9/2013,M,4,F,8,
TC,7/9/2013,M,4,F,8,
TC,7/9/2013,M,4,F,8,
TC,7/9/2013,M,4,F,8,
TC,7/9/2013,M,4,M,16,
TC,7/9/2013,M,4,M,15,
TC,7/9/2013,M,4,M,14,
TC,7/9/2013,M,4,M,10,
TC,7/9/2013,M,4,M,12,
TC,7/9/2013,M,4,M,13,
TC,7/9/2013,M,4,M,12,
TC,7/9/2013,M,4,M,10,
TC,7/9/2013,M,4,M,12,
TC,7/9/2013,M,4,M,11,
TC,7/9/2013,M,4,M,11,
TC,7/9/2013,M,4,M,9,
TC,7/9/2013,M,4,M,12,
TC,7/9/2013,M,4,M,6,
TC,7/9/2013,M,4,M,9,
TC,7/9/2013,M,4,M,8,
TC,7/9/2013,M,4,M,9,
TC,7/9/2013,M,4,M,10,
TC,7/9/2013,M,4,M,10,
TC,7/9/2013,M,4,M,8,
TC,7/9/2013,M,4,M,9,
TC,7/9/2013,M,4,M,9,
TC,7/9/2013,M,4,M,8,
